Customer_ID,First_Name,Last_Name,Gender,Age,Date_of_Birth,City,State,Favorite_Team,Occupation,Annual_Income,Loyalty_Tier,Email,Phone,Registration_Date
C08130,Udant,Ramesh,Male,42,1984-03-19,Bengaluru,Karnataka,LSG,Graphic Designer,441325,Silver,udant.ramesh69@gmail.com,6560643333,2024-03-26
C08131,Zehaan,Andra,Male,30,1996-02-03,Mumbai,Maharashtra,KKR,Chartered Accountant,1158649,Silver,zehaan.andra506@yahoo.com,6465844729,2025-06-26
C08132,Daksh,Prasad,Male,22,2004-06-01,Lucknow,Uttar Pradesh,KKR,Sales Executive,669900,Bronze,daksh.prasad97@yahoo.com,9795874305,2024-09-02
C08133,Xavier,Keer,Male,20,2006-01-05,Lucknow,Uttar Pradesh,CSK,Government Employee,721104,Silver,xavier.keer53@hotmail.com,7912210964,2025-09-26
C08134,Kai,Setty,Male,46,1980-09-26,Lucknow,Uttar Pradesh,DC,Teacher,858594,Silver,kai.setty736@hotmail.com,7165568433,2024-02-04
C08135,Forum,Bir,Female,54,1972-10-20,Mumbai,Maharashtra,MI,Chartered Accountant,1199944,Platinum,forum.bir647@gmail.com,9351000032,2025-06-22
C08136,Girik,Batta,Male,27,1999-10-11,Mumbai,Maharashtra,GT,Marketing Executive,878836,Silver,girik.batta153@gmail.com,7610628611,2026-02-22
C08137,Ojas,Madan,Male,24,2002-12-23,Ahmedabad,Gujarat,KKR,Marketing Executive,651000,Bronze,ojas.madan29@yahoo.com,8230242955,2026-02-02
C08138,Darpan,Agarwal,Male,31,1995-04-11,Delhi,Delhi,KKR,Graphic Designer,666200,Platinum,darpan.agarwal951@hotmail.com,9285429866,2026-01-11
C08139,Gavin,Karpe,Male,32,1994-02-12,Jaipur,Rajasthan,DC,Marketing Executive,492724,Silver,gavin.karpe562@hotmail.com,8761642619,2024-10-14
C08140,Shivansh,Nagarajan,Male,37,1989-09-25,Mohali,Punjab,PBKS,Data Scientist,833125,Gold,shivansh.nagarajan679@hotmail.com,6145426254,2025-08-01
C08141,Omkaar,Bansal,Male,35,1991-05-17,Kolkata,West Bengal,KKR,Business Owner,2582758,Gold,omkaar.bansal562@hotmail.com,8074338256,2025-08-01
C08142,Benjamin,Bakshi,Male,41,1985-08-03,Kolkata,West Bengal,LSG,Business Owner,4933072,Gold,benjamin.bakshi540@gmail.com,6805728433,2025-09-07
C08143,Chatresh,Murthy,Male,23,2003-09-25,Lucknow,Uttar Pradesh,CSK,Business Owner,3753635,Silver,chatresh.murthy84@hotmail.com,9892121682,2024-08-12
C08144,Parth,Mittal,Male,28,1998-06-25,Mumbai,Maharashtra,RCB,Nurse,312530,Silver,parth.mittal192@outlook.com,7893154508,2024-05-12
C08145,Anjali,Chanda,Female,22,2004-07-06,Jaipur,Rajasthan,LSG,Government Employee,1019487,Bronze,anjali.chanda574@outlook.com,6465934579,2025-01-16
C08146,Robert,Badal,Male,27,1999-07-16,Hyderabad,Telangana,KKR,Entrepreneur,3982845,Platinum,robert.badal122@outlook.com,8687969541,2025-05-01
C08147,Samesh,Vasa,Male,35,1991-11-01,Mohali,Punjab,DC,Mechanical Engineer,527937,Bronze,samesh.vasa429@gmail.com,7294977014,2025-09-25
C08148,Nicholas,Salvi,Male,43,1983-12-17,Jaipur,Rajasthan,MI,Graphic Designer,554812,Bronze,nicholas.salvi829@outlook.com,7278489007,2025-03-27
C08149,Joshua,Kashyap,Male,35,1991-09-02,Chennai,Tamil Nadu,RCB,Business Owner,4887342,Bronze,joshua.kashyap917@outlook.com,8072706789,2025-12-23
C08150,Yug,Sood,Male,36,1990-04-14,Delhi,Delhi,MI,Software Engineer,974374,Bronze,yug.sood455@gmail.com,7951309813,2025-05-11
C08151,Arin,Bandi,Male,42,1984-08-06,Ahmedabad,Gujarat,RCB,Student,219233,Bronze,arin.bandi690@hotmail.com,7799524777,2026-01-17
C08152,Chatresh,Pai,Male,31,1995-12-03,Mumbai,Maharashtra,MI,Business Owner,2996494,Silver,chatresh.pai328@gmail.com,9491533356,2025-09-09
C08153,Arya,Karnik,Female,49,1977-11-11,Bengaluru,Karnataka,GT,Graphic Designer,392517,Bronze,arya.karnik860@outlook.com,7839252598,2024-02-14
C08154,Mitali,Luthra,Female,37,1989-04-11,Hyderabad,Telangana,CSK,Business Owner,1449395,Gold,mitali.luthra844@outlook.com,6689565874,2025-06-28
C08155,Indrajit,Master,Male,25,2001-12-20,Kolkata,West Bengal,SRH,Sales Executive,876819,Bronze,indrajit.master254@outlook.com,7387642402,2024-07-31
C08156,Neelima,Sahni,Female,40,1986-11-10,Jaipur,Rajasthan,KKR,Police Officer,750853,Bronze,neelima.sahni903@gmail.com,6284993160,2024-06-30
C08157,Chandran,Chandra,Male,27,1999-04-14,Bengaluru,Karnataka,PBKS,Teacher,355253,Platinum,chandran.chandra793@outlook.com,6578155248,2025-05-16
C08158,Daksha,Konda,Female,32,1994-05-25,Jaipur,Rajasthan,KKR,Doctor,1494098,Bronze,daksha.konda460@yahoo.com,9805210968,2025-03-11
C08159,Naksh,Tara,Male,27,1999-04-28,Jaipur,Rajasthan,GT,Doctor,1408410,Silver,naksh.tara673@gmail.com,8474009033,2025-07-31
C08160,Harita,Dugar,Female,40,1986-08-07,Chennai,Tamil Nadu,MI,Marketing Executive,798256,Bronze,harita.dugar710@hotmail.com,6518144251,2024-06-18
C08161,Madhavi,Pal,Female,24,2002-11-21,Bengaluru,Karnataka,CSK,Doctor,1117618,Bronze,madhavi.pal477@hotmail.com,8198084309,2024-03-23
C08162,Isha,Dyal,Female,32,1994-02-10,Mumbai,Maharashtra,RR,Police Officer,501837,Bronze,isha.dyal494@gmail.com,8942660103,2024-11-15
C08163,Wridesh,Goswami,Male,43,1983-05-09,Chennai,Tamil Nadu,SRH,Software Engineer,1535653,Bronze,wridesh.goswami543@gmail.com,8314611671,2024-07-06
C08164,Sanya,Gade,Female,26,2000-12-06,Jaipur,Rajasthan,DC,Teacher,449547,Silver,sanya.gade915@gmail.com,9750666887,2025-04-09
C08165,David,Saha,Male,18,2008-06-25,Kolkata,West Bengal,KKR,Graphic Designer,845797,Bronze,david.saha907@hotmail.com,7658166460,2024-09-04
C08166,Neel,Chakraborty,Male,28,1998-04-19,Mohali,Punjab,DC,Lawyer,1427458,Platinum,neel.chakraborty756@gmail.com,6709198081,2025-01-05
C08167,David,Devan,Male,24,2002-05-14,Kolkata,West Bengal,DC,Police Officer,809285,Silver,david.devan678@outlook.com,7236988970,2025-10-22
C08168,Bhavna,Mander,Female,37,1989-11-11,Mumbai,Maharashtra,LSG,Entrepreneur,4890548,Bronze,bhavna.mander182@gmail.com,8277545951,2024-01-20
C08169,Dhruv,Uppal,Male,19,2007-02-18,Mohali,Punjab,RCB,Data Scientist,1413810,Gold,dhruv.uppal310@hotmail.com,6778225135,2024-04-06
C08170,Dhriti,Soman,Female,34,1992-03-08,Ahmedabad,Gujarat,KKR,Marketing Executive,384734,Gold,dhriti.soman879@yahoo.com,8771156125,2024-08-22
C08171,Timothy,Samra,Male,58,1968-06-20,Mohali,Punjab,SRH,Chartered Accountant,1220198,Silver,timothy.samra899@hotmail.com,8357082513,2024-07-28
C08172,Omya,Gulati,Female,31,1995-02-17,Delhi,Delhi,RCB,Chartered Accountant,1969196,Silver,omya.gulati928@gmail.com,9859490996,2024-08-01
C08173,Nathan,Mitter,Male,30,1996-03-13,Mumbai,Maharashtra,SRH,Teacher,823117,Silver,nathan.mitter442@yahoo.com,6774125017,2025-11-17
C08174,Unnati,Saini,Female,39,1987-10-26,Hyderabad,Telangana,LSG,Banker,1493105,Silver,unnati.saini219@hotmail.com,9187696858,2024-01-26
C08175,Upasna,Bhavsar,Female,20,2006-05-23,Lucknow,Uttar Pradesh,CSK,Doctor,1923074,Gold,upasna.bhavsar917@gmail.com,7160745546,2024-03-14
C08176,Rajeshri,Varty,Female,26,2000-03-02,Delhi,Delhi,SRH,Student,273247,Bronze,rajeshri.varty215@outlook.com,6990300983,2024-11-29
C08177,Bakhshi,Kala,Male,21,2005-02-20,Lucknow,Uttar Pradesh,RCB,Entrepreneur,1628899,Silver,bakhshi.kala65@gmail.com,7414065336,2025-01-13
C08178,Sathvik,Lal,Male,21,2005-04-12,Chennai,Tamil Nadu,PBKS,Freelancer,391255,Silver,sathvik.lal114@yahoo.com,9471901185,2024-04-19
C08179,Vamakshi,Seth,Female,30,1996-02-21,Lucknow,Uttar Pradesh,LSG,Government Employee,1046530,Bronze,vamakshi.seth434@gmail.com,6331510793,2025-08-11
C08180,Hemani,Gera,Female,51,1975-12-25,Lucknow,Uttar Pradesh,GT,Lawyer,2070808,Bronze,hemani.gera440@hotmail.com,7328804744,2024-07-25
C08181,Aryan,Dar,Male,34,1992-11-24,Kolkata,West Bengal,RCB,Student,147506,Gold,aryan.dar227@outlook.com,8264637769,2026-01-14
C08182,Vasatika,Badal,Female,26,2000-03-26,Mohali,Punjab,CSK,Data Analyst,581858,Bronze,vasatika.badal581@hotmail.com,6692949314,2025-06-17
C08183,Sachi,Tella,Female,22,2004-05-16,Chennai,Tamil Nadu,RCB,Sales Executive,489017,Silver,sachi.tella558@hotmail.com,9663882094,2025-02-07
C08184,Deepa,Babu,Female,56,1970-03-24,Chennai,Tamil Nadu,MI,Lawyer,1017532,Gold,deepa.babu937@yahoo.com,6045825765,2025-12-10
C08185,Chakradhar,Mitter,Male,37,1989-05-01,Ahmedabad,Gujarat,CSK,Data Scientist,1153166,Bronze,chakradhar.mitter125@hotmail.com,7290060246,2024-10-22
C08186,Chatresh,Iyengar,Male,29,1997-10-18,Mohali,Punjab,RCB,Teacher,489038,Silver,chatresh.iyengar178@gmail.com,6228849367,2024-05-18
C08187,Ranveer,Padmanabhan,Male,25,2001-09-13,Delhi,Delhi,DC,Data Scientist,1107282,Bronze,ranveer.padmanabhan108@outlook.com,6838156782,2025-03-11
C08188,Henry,Sama,Male,22,2004-11-09,Hyderabad,Telangana,CSK,Mechanical Engineer,736478,Silver,henry.sama510@outlook.com,9970028647,2024-09-20
C08189,Nakul,Trivedi,Male,32,1994-03-28,Ahmedabad,Gujarat,CSK,Banker,784019,Bronze,nakul.trivedi422@outlook.com,9012472775,2025-05-26
C08190,Rachit,Kalla,Male,49,1977-11-28,Delhi,Delhi,SRH,Chartered Accountant,1660339,Gold,rachit.kalla657@hotmail.com,6726557350,2024-05-18
C08191,Theodore,Rao,Male,32,1994-02-13,Mumbai,Maharashtra,RCB,Mechanical Engineer,977509,Bronze,theodore.rao568@gmail.com,7385973401,2025-01-15
C08192,Krishna,Lanka,Male,42,1984-06-14,Delhi,Delhi,DC,Marketing Executive,770938,Bronze,krishna.lanka353@hotmail.com,8958147905,2025-03-10
C08193,Ryan,Varghese,Male,37,1989-11-21,Mumbai,Maharashtra,RCB,Teacher,436008,Silver,ryan.varghese926@hotmail.com,7870868085,2024-01-10
C08194,Sai,Tandon,Male,20,2006-11-15,Mohali,Punjab,GT,Data Scientist,1104253,Silver,sai.tandon486@yahoo.com,6995036345,2024-12-07
C08195,Xiti,Lanka,Female,41,1985-05-22,Mohali,Punjab,MI,Business Owner,848878,Bronze,xiti.lanka203@gmail.com,7205933078,2024-04-14
C08196,Guneet,Sur,Male,59,1967-06-07,Mohali,Punjab,LSG,Nurse,337986,Bronze,guneet.sur942@outlook.com,8763045290,2025-11-28
C08197,Sathvik,Raja,Male,40,1986-12-07,Mumbai,Maharashtra,RR,Data Scientist,1671031,Bronze,sathvik.raja22@hotmail.com,7727987898,2025-03-16
C08198,Chaman,Wagle,Female,27,1999-06-21,Hyderabad,Telangana,RCB,Doctor,1710734,Silver,chaman.wagle872@yahoo.com,6868246172,2024-06-18
C08199,Urmi,Contractor,Female,21,2005-06-15,Bengaluru,Karnataka,SRH,Student,50637,Bronze,urmi.contractor280@yahoo.com,8537841115,2024-12-06
C08200,Libni,Dubey,Female,35,1991-10-11,Mohali,Punjab,DC,Marketing Executive,796070,Bronze,libni.dubey355@hotmail.com,9252252723,2025-05-23
C08201,Jason,Lad,Male,36,1990-11-02,Chennai,Tamil Nadu,CSK,Freelancer,1027940,Silver,jason.lad781@hotmail.com,6939435594,2025-11-24
C08202,Chasmum,Vora,Female,23,2003-11-13,Bengaluru,Karnataka,LSG,Mechanical Engineer,973345,Bronze,chasmum.vora25@hotmail.com,9233166120,2025-10-29
C08203,Ojas,Gulati,Male,18,2008-08-24,Lucknow,Uttar Pradesh,SRH,Sales Executive,674119,Silver,ojas.gulati896@yahoo.com,9217480610,2025-12-19
C08204,Ikbal,Nigam,Male,41,1985-01-13,Lucknow,Uttar Pradesh,RCB,Marketing Executive,819241,Bronze,ikbal.nigam868@yahoo.com,6529539029,2024-11-07
C08205,Rushil,Prashad,Male,23,2003-04-12,Ahmedabad,Gujarat,CSK,Student,189200,Bronze,rushil.prashad224@gmail.com,8067638452,2025-08-05
C08206,Kiaan,Ramakrishnan,Male,44,1982-02-03,Bengaluru,Karnataka,LSG,Police Officer,633342,Gold,kiaan.ramakrishnan854@gmail.com,9744481013,2024-05-27
C08207,Hemangini,Bassi,Female,37,1989-09-14,Mumbai,Maharashtra,LSG,Data Analyst,762223,Bronze,hemangini.bassi488@gmail.com,6549341261,2025-04-26
C08208,Ranveer,Balay,Male,32,1994-10-03,Mumbai,Maharashtra,PBKS,Lawyer,654797,Bronze,ranveer.balay945@hotmail.com,8442811675,2025-03-06
C08209,Chaman,Biswas,Female,42,1984-10-16,Mumbai,Maharashtra,RR,Chartered Accountant,1268473,Silver,chaman.biswas619@yahoo.com,8379709436,2024-09-10
C08210,Harinakshi,Kohli,Female,44,1982-08-25,Hyderabad,Telangana,RCB,Lawyer,1371893,Platinum,harinakshi.kohli550@gmail.com,7565358076,2024-12-08
C08211,Divya,Varty,Female,49,1977-10-15,Kolkata,West Bengal,CSK,Data Analyst,995561,Bronze,divya.varty729@outlook.com,7449695969,2026-01-12
C08212,Damyanti,Chaudry,Female,21,2005-12-26,Chennai,Tamil Nadu,KKR,Police Officer,805722,Bronze,damyanti.chaudry330@gmail.com,6609768889,2024-05-24
C08213,Ishaan,Doshi,Male,31,1995-05-25,Mumbai,Maharashtra,RCB,Lawyer,1356176,Bronze,ishaan.doshi190@gmail.com,7757163191,2025-06-12
C08214,Raksha,Bir,Female,24,2002-08-16,Delhi,Delhi,RCB,Mechanical Engineer,624165,Silver,raksha.bir280@yahoo.com,8453741839,2024-10-11
C08215,Vinaya,Chaudhari,Female,32,1994-11-23,Hyderabad,Telangana,MI,Civil Engineer,1237153,Bronze,vinaya.chaudhari668@outlook.com,8823522902,2025-01-05
C08216,Unni,Saha,Female,28,1998-05-28,Mohali,Punjab,SRH,Government Employee,1113459,Bronze,unni.saha459@yahoo.com,8489481239,2024-03-26
C08217,Xavier,Srinivas,Male,26,2000-03-27,Jaipur,Rajasthan,CSK,Marketing Executive,731165,Bronze,xavier.srinivas902@yahoo.com,6787787576,2024-06-17
C08218,Yashica,Anand,Female,38,1988-10-25,Jaipur,Rajasthan,RR,Banker,814065,Platinum,yashica.anand844@yahoo.com,8232425081,2024-05-07
C08219,Fiyaz,Purohit,Male,43,1983-08-10,Kolkata,West Bengal,CSK,Data Scientist,1181872,Gold,fiyaz.purohit966@yahoo.com,9498799669,2026-01-16
C08220,Farhan,Chatterjee,Male,30,1996-06-01,Kolkata,West Bengal,CSK,Data Scientist,1234643,Silver,farhan.chatterjee580@yahoo.com,6689653804,2026-03-27
C08221,Darpan,Puri,Male,35,1991-02-15,Hyderabad,Telangana,GT,Business Owner,1233206,Bronze,darpan.puri115@hotmail.com,9441875209,2024-04-05
C08222,Eta,Prasad,Female,26,2000-05-14,Mohali,Punjab,RR,Lawyer,1475731,Platinum,eta.prasad706@yahoo.com,7859449164,2024-06-13
C08223,Praneel,Kumer,Male,26,2000-04-05,Mumbai,Maharashtra,CSK,Chartered Accountant,2194396,Bronze,praneel.kumer297@outlook.com,8419442764,2024-12-21
C08224,Parth,Patil,Male,44,1982-02-27,Mumbai,Maharashtra,MI,Police Officer,749053,Silver,parth.patil310@gmail.com,6257879941,2026-03-04
C08225,Reyansh,Chaudhari,Male,55,1971-05-13,Ahmedabad,Gujarat,RR,Doctor,1914515,Bronze,reyansh.chaudhari768@yahoo.com,9683199099,2024-06-10
C08226,Zarna,Pathak,Female,43,1983-09-16,Hyderabad,Telangana,RCB,Doctor,2813201,Platinum,zarna.pathak445@yahoo.com,8390624196,2025-05-22
C08227,Chakradev,Zacharia,Male,46,1980-09-21,Mumbai,Maharashtra,CSK,Banker,1667124,Bronze,chakradev.zacharia185@gmail.com,7759309572,2024-07-19
C08228,Viraj,Ganesan,Male,18,2008-01-21,Chennai,Tamil Nadu,DC,Chartered Accountant,2303442,Gold,viraj.ganesan879@hotmail.com,6870447448,2026-01-14
C08229,Kashvi,Mital,Female,48,1978-01-18,Lucknow,Uttar Pradesh,MI,Banker,917284,Platinum,kashvi.mital524@gmail.com,9579230307,2024-01-06
C08230,Forum,Verma,Female,29,1997-04-11,Jaipur,Rajasthan,GT,Data Analyst,756035,Gold,forum.verma411@yahoo.com,7346440949,2024-10-17
C08231,Aachal,Mand,Female,18,2008-07-25,Jaipur,Rajasthan,RR,Student,55968,Silver,aachal.mand304@hotmail.com,7620209024,2025-09-17
C08232,Xavier,Keer,Male,41,1985-09-23,Lucknow,Uttar Pradesh,MI,Lawyer,1786929,Bronze,xavier.keer826@gmail.com,8631114670,2024-07-13
C08233,Jack,Mannan,Male,34,1992-10-18,Lucknow,Uttar Pradesh,RR,Lawyer,2293221,Silver,jack.mannan186@outlook.com,7710157569,2024-02-27
C08234,Oscar,Bhatti,Male,27,1999-06-05,Bengaluru,Karnataka,SRH,Doctor,2603418,Bronze,oscar.bhatti262@yahoo.com,8026473249,2024-06-15
C08235,Jalsa,Chopra,Female,50,1976-06-03,Jaipur,Rajasthan,RCB,Doctor,1178793,Bronze,jalsa.chopra901@hotmail.com,8962867269,2024-08-04
C08236,Ubika,Dasgupta,Female,29,1997-01-06,Hyderabad,Telangana,DC,Software Engineer,1494116,Bronze,ubika.dasgupta218@gmail.com,6678466973,2025-08-12
C08237,Om,Sagar,Male,31,1995-09-24,Hyderabad,Telangana,MI,Marketing Executive,713255,Bronze,om.sagar19@outlook.com,8168846961,2025-11-26
C08238,Jatin,Purohit,Male,32,1994-10-14,Mumbai,Maharashtra,SRH,Data Analyst,1147922,Silver,jatin.purohit878@outlook.com,7884886076,2024-03-14
C08239,Eiravati,Gara,Female,27,1999-12-05,Chennai,Tamil Nadu,GT,Civil Engineer,1312725,Bronze,eiravati.gara503@gmail.com,9841357976,2025-09-21
C08240,Damini,Ramaswamy,Female,59,1967-06-18,Lucknow,Uttar Pradesh,RCB,Business Owner,2337489,Bronze,damini.ramaswamy595@outlook.com,6708911517,2026-02-18
C08241,Xavier,Ray,Male,27,1999-12-16,Kolkata,West Bengal,KKR,Banker,1657324,Gold,xavier.ray537@hotmail.com,7991919677,2024-11-08
C08242,Jagdish,Wason,Male,41,1985-02-02,Jaipur,Rajasthan,KKR,Doctor,2759421,Silver,jagdish.wason524@yahoo.com,6399951665,2026-03-02
C08243,Nilima,Rajagopal,Female,26,2000-05-03,Delhi,Delhi,KKR,Software Engineer,1173145,Platinum,nilima.rajagopal851@hotmail.com,9559849964,2024-06-10
C08244,Yasti,Vasa,Female,43,1983-05-07,Mumbai,Maharashtra,MI,Data Scientist,871328,Silver,yasti.vasa118@hotmail.com,7309860931,2024-11-04
C08245,Udant,Sant,Male,23,2003-03-21,Kolkata,West Bengal,SRH,Sales Executive,497542,Silver,udant.sant426@gmail.com,9876100615,2025-01-17
C08246,Aarna,Krishnan,Female,60,1966-02-04,Bengaluru,Karnataka,DC,Teacher,897252,Platinum,aarna.krishnan18@yahoo.com,9276654618,2025-12-04
C08247,Mason,Sethi,Male,53,1973-10-16,Hyderabad,Telangana,MI,Data Analyst,830232,Platinum,mason.sethi697@yahoo.com,8715880006,2024-12-15
C08248,Aadhya,Kale,Female,28,1998-09-25,Jaipur,Rajasthan,CSK,Police Officer,697462,Bronze,aadhya.kale773@yahoo.com,9091813181,2024-10-26
C08249,Mason,Rajan,Male,45,1981-11-27,Chennai,Tamil Nadu,GT,Lawyer,2056930,Silver,mason.rajan895@outlook.com,9094834996,2024-07-19
C08250,Bakhshi,Kunda,Male,38,1988-05-09,Bengaluru,Karnataka,RR,Lawyer,892605,Silver,bakhshi.kunda312@hotmail.com,8435385966,2024-11-07
C08251,Jatin,Chana,Male,60,1966-04-09,Mohali,Punjab,PBKS,Marketing Executive,761797,Gold,jatin.chana67@yahoo.com,6580983277,2025-06-20
C08252,Chandresh,Bhatti,Male,24,2002-03-23,Ahmedabad,Gujarat,KKR,Banker,835275,Silver,chandresh.bhatti121@yahoo.com,9184798407,2025-03-29
C08253,Hredhaan,Varty,Male,21,2005-01-13,Kolkata,West Bengal,LSG,Marketing Executive,406856,Bronze,hredhaan.varty250@gmail.com,7116981186,2025-08-10
C08254,Teerth,Maharaj,Male,18,2008-07-05,Mumbai,Maharashtra,KKR,Freelancer,693983,Bronze,teerth.maharaj901@hotmail.com,9764359746,2025-12-20
C08255,Yashawini,Khurana,Female,18,2008-02-28,Delhi,Delhi,RR,Graphic Designer,527383,Bronze,yashawini.khurana15@gmail.com,8290306380,2026-01-21
C08256,Idika,Varughese,Female,44,1982-10-21,Hyderabad,Telangana,CSK,Government Employee,425280,Platinum,idika.varughese417@outlook.com,9031545389,2024-06-07
C08257,Gopal,Rege,Male,46,1980-07-03,Delhi,Delhi,RCB,Nurse,596100,Platinum,gopal.rege366@gmail.com,8606460441,2025-04-17
C08258,Daniel,Mody,Male,59,1967-12-11,Ahmedabad,Gujarat,CSK,Doctor,2950984,Silver,daniel.mody669@yahoo.com,8945735938,2025-05-03
C08259,Dipta,Bora,Female,38,1988-03-24,Jaipur,Rajasthan,CSK,Entrepreneur,983146,Silver,dipta.bora104@yahoo.com,8669487401,2024-04-30
C08260,Joshua,Sundaram,Male,24,2002-05-11,Kolkata,West Bengal,KKR,Data Scientist,1364614,Bronze,joshua.sundaram659@hotmail.com,9690173621,2025-01-05
C08261,Jai,Sachdeva,Male,28,1998-09-02,Kolkata,West Bengal,DC,Teacher,599319,Bronze,jai.sachdeva593@yahoo.com,9136024698,2025-03-09
C08262,Baghyawati,Karan,Female,28,1998-09-02,Mohali,Punjab,KKR,Civil Engineer,1035542,Bronze,baghyawati.karan335@yahoo.com,7905276822,2024-03-23
C08263,Kabir,Virk,Male,28,1998-06-23,Kolkata,West Bengal,GT,Software Engineer,722736,Silver,kabir.virk656@yahoo.com,8445636273,2024-12-03
C08264,Jackson,Bobal,Male,40,1986-04-11,Chennai,Tamil Nadu,MI,Lawyer,801033,Bronze,jackson.bobal796@gmail.com,8370747913,2024-09-14
C08265,Geetika,Rajagopal,Female,56,1970-04-19,Jaipur,Rajasthan,RCB,Police Officer,565839,Silver,geetika.rajagopal740@yahoo.com,8625247432,2024-08-21
C08266,Veda,Rege,Female,42,1984-07-23,Kolkata,West Bengal,SRH,Police Officer,657576,Silver,veda.rege739@gmail.com,8666378949,2025-04-27
C08267,Radha,Thakkar,Female,35,1991-04-27,Bengaluru,Karnataka,PBKS,Teacher,450600,Bronze,radha.thakkar604@outlook.com,9753526419,2025-12-13
C08268,Omkaar,Sarin,Male,59,1967-10-19,Jaipur,Rajasthan,LSG,Government Employee,977954,Bronze,omkaar.sarin102@yahoo.com,7314746134,2025-06-28
C08269,Gopal,Mitter,Male,35,1991-03-26,Bengaluru,Karnataka,DC,Nurse,301607,Silver,gopal.mitter216@gmail.com,9240469340,2025-02-17
C08270,Mitali,De,Female,18,2008-08-16,Delhi,Delhi,CSK,Government Employee,1071076,Bronze,mitali.de801@outlook.com,8836016196,2025-07-19
C08271,Ishaan,Kuruvilla,Male,28,1998-10-27,Mumbai,Maharashtra,PBKS,Business Owner,3131653,Bronze,ishaan.kuruvilla653@gmail.com,9286303862,2024-03-25
C08272,Triveni,Sawhney,Female,40,1986-08-23,Lucknow,Uttar Pradesh,KKR,Graphic Designer,624949,Silver,triveni.sawhney222@outlook.com,9329542999,2024-05-25
C08273,Rehaan,Rajagopalan,Male,29,1997-03-18,Bengaluru,Karnataka,DC,Data Scientist,1549762,Silver,rehaan.rajagopalan48@hotmail.com,7983432894,2024-07-13
C08274,Pavani,Talwar,Female,47,1979-04-18,Mumbai,Maharashtra,RCB,Graphic Designer,843155,Gold,pavani.talwar17@hotmail.com,8220099366,2024-03-04
C08275,Sarthak,Som,Male,34,1992-05-20,Mumbai,Maharashtra,CSK,Student,211916,Silver,sarthak.som829@outlook.com,9427238139,2025-01-13
C08276,Bhavika,Karnik,Female,21,2005-04-11,Mohali,Punjab,SRH,Police Officer,415516,Silver,bhavika.karnik573@yahoo.com,6902580252,2024-04-06
C08277,Yadavi,Jani,Female,42,1984-01-05,Ahmedabad,Gujarat,KKR,Data Scientist,1653765,Silver,yadavi.jani780@gmail.com,6916775508,2025-03-11
C08278,Orinder,Dhar,Male,26,2000-04-20,Hyderabad,Telangana,MI,Lawyer,1061300,Silver,orinder.dhar781@outlook.com,7187512458,2024-07-05
C08279,Ati,Rege,Female,28,1998-05-16,Chennai,Tamil Nadu,KKR,Government Employee,1087092,Bronze,ati.rege144@gmail.com,9509332863,2026-02-05
C08280,Naksh,Bahl,Male,33,1993-01-04,Ahmedabad,Gujarat,DC,Sales Executive,684693,Bronze,naksh.bahl310@hotmail.com,9507729828,2024-02-19
C08281,Siddharth,Mohanty,Male,50,1976-04-22,Kolkata,West Bengal,SRH,Civil Engineer,1213467,Bronze,siddharth.mohanty760@yahoo.com,6625714514,2025-01-25
C08282,Om,Gara,Male,40,1986-03-24,Mohali,Punjab,DC,Data Analyst,1139747,Silver,om.gara104@hotmail.com,8138625365,2024-01-04
C08283,Warinder,Sen,Male,19,2007-06-10,Delhi,Delhi,RCB,Data Scientist,1806462,Bronze,warinder.sen159@outlook.com,6482411039,2025-10-14
C08284,Chakrika,Ramanathan,Female,32,1994-12-23,Mohali,Punjab,RCB,Doctor,2627418,Bronze,chakrika.ramanathan6@gmail.com,6624293040,2025-12-17
C08285,Vritti,Hegde,Female,27,1999-05-28,Kolkata,West Bengal,KKR,Nurse,455425,Silver,vritti.hegde200@gmail.com,6022399369,2025-09-10
C08286,Mugdha,Mann,Female,24,2002-03-12,Bengaluru,Karnataka,CSK,Chartered Accountant,2035403,Silver,mugdha.mann869@yahoo.com,7922192682,2025-08-03
C08287,Chameli,Vyas,Female,18,2008-05-19,Mumbai,Maharashtra,SRH,Freelancer,669327,Bronze,chameli.vyas858@gmail.com,6705514700,2024-12-09
C08288,Xavier,Kala,Male,29,1997-09-06,Bengaluru,Karnataka,MI,Entrepreneur,1555554,Silver,xavier.kala765@outlook.com,8203155200,2024-06-06
C08289,Banjeet,Jayaraman,Male,33,1993-09-04,Delhi,Delhi,KKR,Graphic Designer,880983,Silver,banjeet.jayaraman601@yahoo.com,9152707193,2024-11-25
C08290,Vrinda,Bajaj,Female,50,1976-02-21,Jaipur,Rajasthan,SRH,Software Engineer,729073,Bronze,vrinda.bajaj741@gmail.com,9270530988,2025-03-09
C08291,Alexander,Varkey,Male,21,2005-01-15,Ahmedabad,Gujarat,DC,Sales Executive,480440,Bronze,alexander.varkey135@hotmail.com,7318587112,2024-08-22
C08292,Sanya,Bhasin,Female,22,2004-04-06,Hyderabad,Telangana,LSG,Data Scientist,1258854,Bronze,sanya.bhasin516@hotmail.com,7975603092,2025-04-02
C08293,Arya,Bal,Female,42,1984-06-06,Delhi,Delhi,CSK,Government Employee,872487,Gold,arya.bal367@outlook.com,8225802299,2025-07-31
